Chr	Start	End	Hela_RNaseR-minus_pairs_Chimeric.out.junction
chr3	138244332	138251412	1
chr3	138244332	138256189	4
chr3	138244332	138291826	1
chr3	138289160	138290198	4
chr3	138289160	138291774	6
chr3	138289160	138291826	11
chr3	138340249	138341258	1
chr3	138340249	138347998	1
chr3	138374210	138474670	1
chr3	138376532	138431146	1
chr3	138382748	138384045	1
chr3	138382748	138407816	2
chr3	138383878	138413749	1
chr3	138400809	138413749	1
chr3	138413628	138417937	1
chr3	138452203	138453646	1
chr3	138452203	138474737	1
chr3	138453476	138456728	1
chr3	139077586	139085987	1
chr3	139079923	139085987	1
chr3	141087463	141105779	2
chr3	141087463	141122873	4
chr3	141087487	141122873	1
chr3	141272699	141278837	4
chr3	141291451	141300019	1
chr3	141291989	141305594	1
chr3	141811903	141820683	24
chr3	142037434	142075961	1
chr3	142066076	142095436	2
chr3	142083889	142084180	1
chr3	142116171	142123918	2
chr3	142139858	142145683	1
chr3	142144064	142145683	1
chr3	142215203	142224145	1
chr3	142218469	142231312	1
chr3	142226773	142281951	1
chr3	142231102	142279296	4
chr3	142231102	142281951	1
chr3	142232343	142277618	1
chr3	142232343	142279296	1
chr3	142234237	142279296	2
chr3	142242835	142279296	1
chr3	142253922	142281190	1
chr3	142277466	142279296	1
chr3	142455221	142467302	28
chr3	142455221	142503882	1
chr3	142729838	142735817	1
chr3	142745991	142772636	1
chr3	142751626	142754946	1
chr3	142753730	142762118	1
chr3	143704385	143708679	2
chr3	145838899	145842016	10
chr3	145938602	145939879	1
chr3	146234793	146251337	1
chr3	148710330	148727189	1
chr3	148756836	148766788	1
chr3	148773090	148793834	1
chr3	148781218	148782653	1
chr3	148781218	148786122	1
chr3	148792002	148793834	1
chr3	148857791	148863333	2
chr3	149095158	149095412	1
chr3	149236404	149236850	1
chr3	149243800	149260324	1
chr3	152017194	152018156	2
chr3	152132730	152150709	3
chr3	152150506	152165562	1
chr3	153994501	154001060	2
chr3	154017627	154018800	1
chr3	154027442	154033952	2
chr3	155545971	155551830	1
chr3	155545971	155560408	1
chr3	155551257	155560408	2
chr3	155611307	155615830	1
chr3	155611307	155643155	2
chr3	155611307	155655670	1
chr3	155623949	155629068	4
chr3	155623949	155633981	2
chr3	155623949	155649669	1
chr3	155623949	155655670	1
chr3	155628481	155632359	2
chr3	155628481	155643155	7
chr3	155632208	155633981	1
chr3	155632208	155637127	2
chr3	155632208	155643155	1
chr3	155632208	155649669	2
chr3	156262097	156264824	1
chr3	156395446	156396403	2
chr3	156395446	156413814	1
chr3	156411809	156413814	5
chr3	156638364	156660503	1
chr3	157839892	157841780	50
chr3	160239567	160249345	1
chr3	160243588	160253685	1
chr3	160253301	160254628	1
chr3	160942718	160953000	1
chr3	167413384	167443261	1
chr3	167437850	167443261	1
chr3	167742314	167742883	3
chr3	167742314	167745625	1
chr3	167750372	167750448	1
chr3	167754624	167759262	2
chr3	167758574	167785745	1
chr3	168871720	168871955	1
chr3	169831148	169840532	10
chr3	169840379	169843795	5
chr3	169840379	169846624	1
chr3	169846128	169847340	2
chr3	169854207	169867032	16
chr3	169863211	169867032	21
chr3	169889161	169896711	2
chr3	169889161	169896726	11
chr3	170009642	170015181	1
chr3	170077487	170102415	1
chr3	170077487	170109048	7
chr3	170077487	170108252	3
chr3	170077487	170102553	2
chr3	170099032	170102553	2
chr3	170611187	170612133	1
chr3	171426545	171443866	1
chr3	171426545	171455872	1
chr3	171830242	171830380	1
chr3	171830242	171851336	29
chr3	171965323	171969331	18
chr3	171969050	171979873	2
chr3	171979659	172003774	2
chr3	172003716	172016577	2
chr3	172363413	172365904	3
chr3	172472299	172482290	1
chr3	172499953	172504364	2
chr3	172523521	172534627	1
chr3	176782708	176782810	1
chr3	176816254	176816329	1
chr3	178626310	178627494	1
chr3	178921332	178922376	2
chr3	178962283	178968722	1
chr3	179047406	179054231	1
chr3	179096129	179109892	1
chr3	179131200	179134344	1
chr3	179131200	179137293	4
chr3	179131200	179144030	1
chr3	179310432	179319578	2
chr3	179319518	179320585	1
chr3	179332759	179341851	1
chr3	179399666	179448497	1
chr3	179408029	179426745	1
chr3	179408029	179424864	2
chr3	179418796	179448497	1
chr3	179424722	179448497	1
chr3	179437728	179439377	1
chr3	179437728	179448497	2
chr3	179462831	179483636	1
chr3	179481790	179483636	1
chr3	180632440	180671628	1
chr3	180651122	180671628	2
chr3	180666135	180669256	1
chr3	182602541	182605501	3
chr3	182679014	182681837	1
chr3	182751779	182759538	1
chr3	182788787	182789145	1
chr3	182788787	182810333	1
chr3	183056588	183107567	1
chr3	183361268	183369064	2
chr3	183361268	183390272	5
chr3	183427957	183446639	1
chr3	183427957	183470041	1
chr3	183432932	183465504	1
chr3	183432932	183470041	1
chr3	183432932	183442319	2
chr3	183432932	183446639	2
chr3	183432932	183454617	2
chr3	183465460	183504089	1
chr3	183474316	183480067	1
chr3	183490093	183504089	1
chr3	183551280	183551613	1
chr3	184585812	184603944	1
chr3	184603898	184618760	2
chr3	184642650	184689540	1
chr3	184654034	184717649	4
chr3	185307902	185318643	1
chr3	185638892	185638942	1
chr3	185638892	185639914	9
chr3	185638892	185641772	1
chr3	186509514	186522513	1
chr3	186756530	186761098	1
chr3	188123900	188124101	1
chr3	188326949	188327632	1
chr3	188599860	188600910	1
chr3	189688605	189765862	1
chr3	191074877	191078948	1
chr3	191074877	191098721	1
chr3	194134488	194165515	1
chr3	194140068	194140541	1
chr3	194146071	194182965	1
chr3	194147804	194171005	1
chr3	194147804	194175121	1
chr3	194165454	194182921	1
chr3	194165454	194182965	1
chr3	194169186	194175121	1
chr3	194176622	194182965	1
chr3	194180200	194182965	1
chr3	195016437	195022903	1
chr3	195022304	195047688	1
chr3	195027240	195066046	1
chr3	195047614	195066046	2
chr3	195101738	195112876	3
chr3	195415404	195416309	2
chr3	195672373	195672483	1
chr3	195785155	195792471	1
chr3	195785155	195787118	1
chr3	195787051	195794468	1
chr3	195789453	195795001	1
chr3	195791180	195792471	3
chr3	195800801	195803993	1
chr3	196088715	196089558	2
chr3	196094899	196120490	1
chr3	196118684	196120490	4
chr3	196210641	196215554	1
chr3	196214270	196215554	3
chr3	196304324	196304680	1
chr3	196449286	196457963	1
chr3	196528798	196530035	1
chr3	196529888	196537524	1
chr3	196533450	196534785	7
chr3	196533450	196539722	3
chr3	196537461	196547438	1
chr3	196543409	196545027	1
chr3	196612022	196613565	2
chr3	196626537	196630481	2
chr3	196742236	196744161	1
chr3	196778448	196793625	2
chr3	196778448	196846401	1
chr3	196796090	196805404	1
chr3	196807922	196846401	1
chr3	196812451	196846401	2
chr3	196817783	196846401	5
chr3	196831774	196846401	7
chr3	196842798	196846401	6
chr3	196842798	196846348	1
chr3	196846281	196857849	1
chr3	196857398	196869639	1
chr3	196857398	196888609	2
chr3	196863413	196869639	1
chr3	196876614	196921460	1
chr3	197346611	197351068	1
chr3	197541779	197547301	1
chr3	197559068	197562693	3
chr3	197559068	197566268	1
chr3	197585705	197602646	2
chr3	197592294	197598333	2
chr3	197592294	197593090	2
chr3	197592294	197602646	13
chr4	882635	898562	1
chr4	905461	907456	1
chr4	1067387	1090627	2
chr4	1206701	1222131	1
chr4	1219148	1235307	2
chr4	1221987	1235307	1
chr4	1231971	1235307	2
chr4	1656705	1670632	8
chr4	1695414	1701797	1
chr4	1695414	1705391	1
chr4	1696501	1705427	4
chr4	1732614	1737561	1
chr4	1815027	1815100	1
chr4	1902353	1906105	4
chr4	1902353	1932497	3
chr4	1902353	1936989	5
chr4	1902353	1940259	1
chr4	1902353	1941505	4
chr4	1902353	1952930	4
chr4	1919868	1920350	3
chr4	1952799	1955251	1
chr4	1984979	1985195	1
chr4	2157172	2160938	1
chr4	2640544	2641586	1
chr4	2659530	2661781	1
chr4	2659530	2692697	2
chr4	2659530	2674099	1
chr4	2659530	2665015	1
chr4	2664565	2674099	1
chr4	2695313	2702271	1
chr4	2701407	2702271	1
chr4	3088666	3109150	6
chr4	3088666	3138053	1
chr4	3188324	3190820	2
chr4	3188324	3205875	1
chr4	4239554	4248070	1
chr4	4281174	4281476	1
chr4	4458918	4473433	5
chr4	6330989	6377658	3
chr4	6374250	6382821	1
chr4	6843794	6843931	1
chr4	6862744	6883480	2
chr4	6925100	6925838	8
chr4	7000812	7006651	1
chr4	7006571	7016284	1
chr4	7870349	7873807	3
chr4	7984991	7994654	1
chr4	8176353	8176736	1
chr4	10099335	10105610	1
chr4	13338517	13343936	1
chr4	13462323	13481105	1
chr4	13570993	13571419	2
chr4	15613889	15646331	1
chr4	15626875	15632414	1
chr4	15626875	15642506	1
chr4	15626875	15646331	6
chr4	17816476	17816981	3
chr4	17875011	17879836	4
chr4	17974443	17999388	1
chr4	20714411	20729020	1
chr4	22390711	22399761	1
chr4	25128886	25160729	1
chr4	25153582	25160729	1
chr4	25156620	25160729	1
chr4	25408451	25411413	1
chr4	25834617	25836945	1
chr4	36212012	36216102	1
chr4	36212012	36231267	1
chr4	36224551	36224609	1
chr4	36230204	36231267	2
chr4	37633007	37640126	9
chr4	38016130	38029500	1
chr4	38037209	38104778	1
chr4	38037209	38055959	1
chr4	38037209	38051519	1
chr4	38091553	38104778	6
chr4	38933105	38933233	1
chr4	38987956	39000529	1
chr4	39077585	39083779	3
chr4	39077585	39088347	5
chr4	39077585	39109351	1
chr4	39226504	39241954	1
chr4	39226504	39254912	2
chr4	39328183	39329376	1
chr4	39506037	39512170	1
chr4	39739040	39757359	13
chr4	39739040	39747430	3
chr4	39839098	39839828	2
chr4	39843568	39847500	1
chr4	39900009	39902127	2
chr4	39900009	39904080	1
chr4	39900009	39927553	1
chr4	39902046	39904080	2
chr4	39903967	39910160	1
chr4	39905660	39927553	1
chr4	39915231	39927553	3
chr4	40115052	40119644	1
chr4	40829149	40832594	1
chr4	40892381	40988406	1
chr4	40936473	40947087	1
chr4	41496553	41553412	1
chr4	41668578	41678479	4
chr4	41941473	41957243	2
chr4	41945764	41946943	1
chr4	41945764	41956807	1
chr4	42065003	42072708	1
chr4	42077674	42080342	1
chr4	47664487	47664545	1
chr4	47746419	47809064	1
chr4	47857076	47877310	1
chr4	47857076	47913011	1
chr4	47886363	47896319	1
chr4	47886363	47913011	1
chr4	47892630	47913011	1
chr4	47896197	47913011	1
chr4	48371866	48385801	4
chr4	48379913	48385801	1
chr4	48512076	48517292	3
chr4	48536562	48548285	1
chr4	48541988	48546921	1
chr4	48625143	48782190	1
chr4	48686690	48689177	3
chr4	48686690	48712715	4
chr4	48834637	48844706	1
chr4	52729603	52729875	1
chr4	52740437	52758017	2
chr4	52740437	52765544	1
chr4	53476707	53497311	1
chr4	56283239	56284152	1
chr4	56877578	56878151	1
chr4	57267496	57273882	1
chr4	57318038	57325784	1
chr4	57344545	57357734	1
chr4	57871493	57871561	1
chr4	57883209	57883894	1
chr4	68504661	68531010	1
chr4	68504722	68504773	1
chr4	71650513	71660611	1
chr4	71691013	71698990	1
chr4	71698145	71698926	1
chr4	73942657	73944607	1
chr4	73950966	73958017	3
chr4	73956384	73958017	3
chr4	73979509	73991029	1
chr4	73984405	73991029	5
chr4	74010462	74014767	1
chr4	75040223	75067087	3
chr4	75040223	75091111	4
chr4	75040223	75147267	2
chr4	75065511	75091111	1
chr4	76517003	76525553	1
chr4	76573823	76581054	4
chr4	76580250	76581054	1
chr4	76584027	76587233	1
chr4	77045802	77065626	5
chr4	77051809	77057565	2
chr4	77051809	77065626	1
chr4	77055328	77065626	25
chr4	77065302	77065626	5
chr4	77887221	77895960	1
chr4	77893543	77895960	1
chr4	77976299	77987554	1
chr4	77976303	77987558	2
chr4	77977402	77987558	1
chr4	79747191	79772210	2
chr4	82353453	82355117	3
chr4	82363451	82366992	1
chr4	83279812	83292737	1
chr4	83348586	83349599	1
chr4	83375875	83378191	1
chr4	83742190	83750211	1
chr4	83745708	83750211	1
chr4	83748522	83750211	1
chr4	83778105	83788113	1
chr4	83778105	83802075	1
chr4	83785515	83803093	1
chr4	83791478	83803093	2
chr4	83793097	83796975	3
chr4	83795764	83796975	4
chr4	83795764	83803093	3
chr4	83799883	83802075	1
chr4	83799883	83803090	3
chr4	83799883	83803093	6
chr4	83872004	83900159	1
chr4	83891480	83900159	4
chr4	83978079	83978561	2
chr4	84193240	84200267	1
chr4	84364670	84370114	1
chr4	84509363	84516113	2
chr4	84518011	84519876	1
chr4	87655890	87680226	1
chr4	87685746	87689129	1
chr4	87693931	87696805	2
chr4	87707001	87735996	1
chr4	87967318	87968746	7
chr4	88012945	88016121	2
chr4	88091231	88116842	3
chr4	88104355	88116842	1
chr4	88116476	88116842	5
chr4	88964385	88964609	1
chr4	88989050	88989213	1
chr4	89340454	89363674	1
chr4	90848946	90849119	2
chr4	91229395	91234198	1
chr4	91229543	91234198	1
chr4	91645065	91645142	1
chr4	91645065	91648448	3
chr4	95129497	95191969	2
chr4	95197490	95202741	1
chr4	95494502	95507595	1
chr4	95496767	95507595	1
chr4	95539155	95561601	1
chr4	95561427	95585186	1
chr4	95561427	95575791	1
chr4	96025559	96052663	1
chr4	99802192	99823133	1
chr4	103225474	103236896	2
chr4	103225474	103236899	1
chr4	103225474	103236987	8
chr4	103446669	103459113	4
chr4	103498033	103505977	1
chr4	103501692	103505977	1
chr4	103610731	103647840	1
chr4	103635595	103647840	4
chr4	103722611	103747793	1
chr4	104070085	104070145	1
chr4	104095893	104107018	1
chr4	106155054	106158508	3
chr4	106307724	106320321	1
chr4	106345353	106370560	4
chr4	106345353	106377902	1
chr4	106359107	106377902	1
chr4	106367540	106377902	2
chr4	106832655	106833808	1
chr4	106863692	106863730	1
chr4	106863722	106863832	1
chr4	107092252	107157965	2
chr4	107249353	107249400	1
chr4	108565958	108581228	1
chr4	108603171	108622441	3
chr4	109576720	109578803	1
chr4	110384057	110384800	1
chr4	110412483	110416012	5
chr4	110412483	110427668	1
chr4	110431165	110437796	1
chr4	110451445	110452678	1
chr4	110451445	110460823	1
chr4	110580167	110581521	1
chr4	113174364	113187872	2
chr4	113510104	113510179	2
chr4	113527164	113554398	2
chr4	113527164	113545032	2
chr4	113530535	113541346	1
chr4	114375626	114378506	1
chr4	119718838	119736881	1
chr4	120160373	120170037	2
chr4	120160373	120194863	2
chr4	120166492	120170037	1
chr4	120177401	120194863	1
chr4	120188475	120194863	1
chr4	121732525	121742500	1
chr4	123193315	123210347	1
chr4	123854594	123868643	1
chr4	123856869	123900541	3
chr4	123949341	124011860	1
chr4	123977542	123978443	3
chr4	123977542	123985284	1
chr4	124322692	124323715	1
chr4	126319939	126337777	1
chr4	128564676	128609022	1
chr4	128590191	128609022	1
chr4	128842679	128861152	2
chr4	128930075	128942393	1
chr4	128995615	129003460	9
chr4	128995615	129019485	1
chr4	128995615	129012667	2
chr4	128995615	128999117	14
chr4	128995615	128996148	3
chr4	128996089	128999117	1
chr4	128998943	129003460	1
chr4	128998943	129012667	1
chr4	129012156	129012667	4
chr4	129100561	129100667	1
chr4	129100561	129121820	1
chr4	129212955	129404642	1
chr4	129214089	129404642	2
chr4	129809834	129867307	1
chr4	129857810	129880932	4
chr4	129857810	129925031	5
chr4	129857810	129920949	1
chr4	129857810	129913392	1
chr4	129857810	129891623	1
chr4	129857810	129864343	2
chr4	129878181	129920949	1
chr4	129913322	129925031	14
chr4	129920827	129925031	1
chr4	129960196	130003528	1
chr4	139981478	139994721	5
chr4	139993020	139994721	1
chr4	140037803	140060651	1
chr4	140046318	140060651	2
chr4	140058784	140060651	2
chr4	140258002	140262223	1
chr4	140263980	140265493	2
chr4	140278540	140283091	1
chr4	140291365	140307384	1
chr4	140444508	140452746	1
chr4	140450185	140454520	3
chr4	140810511	140812121	1
chr4	141302573	141303639	1
chr4	142577339	142581073	1
chr4	144438508	144451679	1
chr4	144442582	144447613	1
chr4	144449021	144451679	1
chr4	144464662	144465125	8
chr4	145985724	146002902	1
chr4	146080655	146092872	2
chr4	146085306	146092872	1
chr4	147204344	147215247	1
chr4	148743878	148744108	1
chr4	148768302	148803083	1
chr4	148775827	148778805	1
chr4	148775827	148803083	20
chr4	148778704	148800489	4
chr4	148778704	148803083	16
chr4	148778704	148814936	2
chr4	148785997	148803083	1
chr4	148796172	148834290	1
chr4	148800383	148803083	3
chr4	148800383	148834290	1
chr4	148860976	148867855	2
chr4	148860976	148876525	10
chr4	148867768	148887990	3
chr4	148876467	148887990	1
chr4	148944414	148993330	1
chr4	151023630	151023964	5
chr4	151119154	151125041	1
chr4	151388825	151392891	1
chr4	151509200	151520283	2
chr4	151682935	151729550	1
chr4	151682935	151738409	1
chr4	151719233	151729550	1
chr4	151719233	151738409	1
chr4	151738276	151817608	1
chr4	151817546	151837890	1
chr4	152147199	152147392	1
chr4	152336876	152403800	1
chr4	152375853	152403800	2
chr4	153750777	153793716	4
chr4	154197045	154202717	1
chr4	154315414	154318485	2
chr4	154315414	154336050	1
chr4	154471225	154479520	2
chr4	154547299	154553990	1
chr4	159747068	159756628	1
chr4	160107794	160131735	4
chr4	160225494	160235920	2
chr4	160225494	160253186	1
chr4	164054306	164069586	1
chr4	164058351	164069586	1
chr4	166141086	166160051	1
chr4	166261528	166262901	2
chr4	166840986	166946583	1
chr4	166910533	166935712	5
chr4	166910533	166946583	2
chr4	166910533	166929200	2
chr4	166910533	166924721	3
chr4	166935588	166946583	1
chr4	166935588	166964571	1
chr4	166976228	166999182	1
chr4	166976228	167012493	1
chr4	169321977	169379159	2
chr4	169343675	169383191	1
chr4	169630179	169633074	1
chr4	170027998	170028356	1
chr4	170076631	170077830	1
chr4	170428188	170430003	1
chr4	170428188	170477246	1
chr4	170428188	170459062	2
chr4	170428188	170429482	1
chr4	170498079	170533294	1
chr4	170608809	170634446	1
chr4	174169131	174169591	4
chr4	174305802	174325101	1
chr4	183812502	183836728	1
chr4	183812556	183836728	4
chr4	183812556	183837511	1
chr4	183812556	183837878	1
chr4	183836076	183836728	7
chr4	184114752	184130178	2
chr4	184129106	184130178	3
chr4	184922478	184932576	1
chr4	184922478	184932788	1
chr4	184941818	184944423	1
chr4	185580494	185587218	1
chr4	186168448	186185764	1
chr4	186168448	186188309	30
chr4	186168448	186209236	1
chr4	186168448	186231970	2
chr4	186168448	186267804	1
chr4	186185592	186188309	1
chr4	186260533	186267804	2
chr4	187538159	187549917	1
chr4	187627717	187630999	22
chr5	90113	113563	1
chr5	224475	233760	1
chr5	230991	233760	1
chr5	413549	413604	1
chr5	420291	432639	1
chr5	427922	432639	1
chr5	619105	655699	3
chr5	619105	648031	2
chr5	619105	637933	1
chr5	619105	624694	11
chr5	619105	620376	33
chr5	624586	653380	1
chr5	624586	655699	1
chr5	637632	640587	1
chr5	647920	655699	3
chr5	893682	917266	1
chr5	894902	907308	1
chr5	896780	916088	1
chr5	904263	908576	2
chr5	907245	917266	1
chr5	914580	917266	2
chr5	917341	918139	1
chr5	1032267	1038837	1
chr5	1085347	1094363	2
chr5	1088421	1094363	1
chr5	1212418	1221971	1
chr5	1278756	1282739	2
chr5	1321750	1324928	2
chr5	1432579	1443357	3
chr5	1488506	1501718	3
chr5	1494815	1501718	1
chr5	5436531	5448010	1
chr5	5440002	5454751	1
chr5	5447954	5469101	1
chr5	5466447	5476192	2
chr5	6604251	6605521	10
chr5	6622129	6625782	3
chr5	6623327	6625782	6
chr5	6651955	6663079	1
chr5	6656191	6668591	1
chr5	6737623	6746540	16
chr5	7878398	7886816	1
chr5	9136616	9190583	1
chr5	9224786	9238002	1
chr5	9437868	9453182	1
chr5	9437868	9439304	1
chr5	10213603	10227759	9
chr5	10213603	10227775	1
chr5	10258353	10258575	1
chr5	10394194	10394897	1
chr5	10394194	10405789	2
chr5	10407214	10415781	1
chr5	10414545	10426634	1
chr5	10415600	10417516	10
chr5	10433820	10434266	1
chr5	10748287	10748383	1
chr5	13735240	13737604	1
chr5	13911495	13931353	1
chr5	13911495	14003468	1
chr5	14270934	14280545	2
chr5	14270934	14287172	3
chr5	14280431	14304701	1
chr5	14286980	14304701	1
chr5	14290825	14304701	3
chr5	14293121	14336836	1
chr5	14304570	14316852	3
chr5	14316622	14336836	4
chr5	14330887	14336836	5
chr5	14330887	14401173	1
chr5	14378121	14401173	1
chr5	14381239	14387956	1
chr5	14405957	14420130	2
chr5	14496988	14497114	4
chr5	14601074	14602441	1
chr5	14673751	14678884	1
chr5	14673751	14681716	11
chr5	14673751	14681733	3
chr5	14678790	14693203	1
chr5	14696383	14696815	2
chr5	14741936	14758707	1
chr5	16694480	16699682	1
chr5	16754937	16769312	1
chr5	16754937	16780717	2
chr5	16758227	16769312	2
chr5	16761573	16762746	3
chr5	16762154	16762746	2
