Chr	Start	End	Hela_RNaseR-plus_pairs_Chimeric.out.junction
chr2	122168442	122206696	1
chr2	122168442	122227536	2
chr2	122187649	122216551	1
chr2	122217556	122227536	1
chr2	122260743	122286356	1
chr2	122260743	122287901	23
chr2	122273241	122286356	1
chr2	122273241	122287901	2
chr2	122283421	122287901	2
chr2	122363277	122363756	20
chr2	122514816	122516382	4
chr2	122514816	122519100	22
chr2	122514816	122520660	3
chr2	128028912	128051294	1
chr2	128030441	128051886	1
chr2	128036749	128051294	2
chr2	128075205	128100770	1
chr2	128084263	128100770	1
chr2	128087497	128088081	1
chr2	128087497	128100770	1
chr2	128093446	128100770	2
chr2	128481907	128484351	1
chr2	128520636	128528508	1
chr2	128520636	128528578	5
chr2	128526507	128528578	1
chr2	128627028	128628933	1
chr2	128627028	128631846	1
chr2	128735559	128750882	1
chr2	128747138	128747440	1
chr2	128747138	128750882	1
chr2	128772377	128775489	1
chr2	128855003	128861588	4
chr2	128855003	128878941	1
chr2	128900668	128903541	2
chr2	128914826	128922399	2
chr2	128917088	128922399	1
chr2	128922304	128928858	11
chr2	128922304	128931513	1
chr2	128927862	128931513	1
chr2	128927862	128932432	1
chr2	128930147	128932432	1
chr2	128930208	128931406	1
chr2	128941249	128945188	1
chr2	131688525	131704208	3
chr2	131796426	131801156	1
chr2	131797589	131798013	1
chr2	131829428	131840230	4
chr2	132257867	132275463	1
chr2	133486389	133489624	1
chr2	135010666	135012215	6
chr2	135010666	135028121	1
chr2	135010685	135012215	1
chr2	135027957	135076310	2
chr2	135694411	135696632	1
chr2	135694411	135700244	1
chr2	135694411	135705469	2
chr2	135700182	135703545	1
chr2	135848568	135851263	6
chr2	135878389	135881816	1
chr2	135887565	135888291	1
chr2	135887565	135893502	1
chr2	135893134	135893502	1
chr2	136023104	136073100	1
chr2	136071059	136073100	1
chr2	136224638	136262066	1
chr2	136360070	136362586	2
chr2	136432902	136437894	8
chr2	136467003	136467801	1
chr2	136505837	136513261	3
chr2	136505837	136519481	1
chr2	136511768	136519481	1
chr2	136615467	136630413	1
chr2	136620177	136622733	1
chr2	136688052	136691560	1
chr2	136690353	136719068	1
chr2	136700948	136719068	1
chr2	136718966	136741024	1
chr2	138727735	138762795	1
chr2	138727735	138771462	1
chr2	138758488	138762795	1
chr2	138790005	138804380	1
chr2	141707804	141709509	1
chr2	144966170	144969146	3
chr2	148730308	148733544	15
chr2	148730308	148739650	4
chr2	150325159	150342859	1
chr2	152273075	152276893	1
chr2	152273075	152279556	1
chr2	152298419	152303089	1
chr2	152698182	152698602	1
chr2	153001402	153004814	2
chr2	153431650	153437563	5
chr2	153492941	153497428	1
chr2	153526745	153535986	1
chr2	158593783	158595082	3
chr2	158617392	158627026	1
chr2	158617392	158675071	1
chr2	158617392	158622708	1
chr2	158630600	158656012	1
chr2	158655939	158675071	5
chr2	159214961	159222588	1
chr2	159433783	159459616	1
chr2	159481390	159497271	1
chr2	159851414	159857701	1
chr2	159922408	160007067	1
chr2	159922408	159954346	12
chr2	159954149	159992809	2
chr2	159992705	159992809	1
chr2	159992705	160007067	5
chr2	160005653	160007067	1
chr2	160050768	160055564	2
chr2	160092610	160139384	1
chr2	160104883	160132149	1
chr2	160229556	160231264	1
chr2	160585520	160604624	1
chr2	160599572	160619504	1
chr2	160599572	160605414	1
chr2	160605180	160609011	1
chr2	161143480	161157241	1
chr2	161157162	161159998	1
chr2	161157162	161174738	3
chr2	162196032	162196870	1
chr2	162223989	162227833	1
chr2	162223989	162251714	6
chr2	162226618	162251714	1
chr2	162862255	162873665	1
chr2	165378490	165383645	2
chr2	165600197	165600385	1
chr2	168869144	168873605	1
chr2	168869144	168921891	1
chr2	168920010	168931741	4
chr2	168920010	168986268	2
chr2	168931492	168931741	1
chr2	168986051	168997268	3
chr2	168986051	169038600	1
chr2	168994598	169040112	1
chr2	168994598	169038600	4
chr2	168994598	169023917	1
chr2	168994598	168997268	4
chr2	169018297	169023917	3
chr2	169018297	169038600	10
chr2	169622102	169622855	1
chr2	169730095	169733894	1
chr2	170387862	170413807	1
chr2	170393737	170401304	1
chr2	170393737	170401345	1
chr2	170401231	170413807	1
chr2	170411634	170413807	3
chr2	170411634	170419860	1
chr2	170460152	170465268	2
chr2	170460152	170471234	4
chr2	170462613	170471191	1
chr2	170728746	170735084	2
chr2	170747675	170762674	1
chr2	170780439	170789518	1
chr2	170789422	170799144	1
chr2	170802798	170815036	1
chr2	170871791	170917953	1
chr2	170897392	170917953	1
chr2	170911970	170917953	2
chr2	171705796	171715403	1
chr2	171804860	171813069	1
chr2	171884849	171902872	6
chr2	171902684	171917666	1
chr2	171939291	171974367	1
chr2	172180554	172188377	1
chr2	172182351	172187208	1
chr2	172193963	172196064	1
chr2	172300033	172306467	1
chr2	172305191	172314585	1
chr2	172333370	172337792	1
chr2	172582128	172586363	1
chr2	172666116	172671709	1
chr2	172690473	172712459	1
chr2	173423436	173429801	1
chr2	173423436	173431661	1
chr2	173426948	173429801	1
chr2	173433469	173460751	2
chr2	174223440	174224219	3
chr2	174223440	174230320	1
chr2	174223440	174232559	8
chr2	174227954	174230320	2
chr2	174227954	174232559	1
chr2	174228866	174232559	1
chr2	174229523	174232559	2
chr2	174943696	174946792	1
chr2	174987908	175006728	1
chr2	175263094	175269043	1
chr2	175740516	175742856	1
chr2	175779786	175816930	1
chr2	175957789	175976382	1
chr2	175957789	175986268	2
chr2	175976296	175986268	6
chr2	175978722	175986268	1
chr2	176812208	176860374	1
chr2	176835492	176860374	1
chr2	177161588	177202305	16
chr2	177161588	177193640	5
chr2	178081413	178082513	1
chr2	178096617	178098970	1
chr2	178096617	178098999	10
chr2	178299055	178310354	1
chr2	178305693	178326746	6
chr2	178305693	178333252	2
chr2	178307135	178326746	2
chr2	178307135	178378636	1
chr2	178310274	178346914	1
chr2	178326621	178333252	3
chr2	179350368	179355541	2
chr2	180036847	180047915	1
chr2	180036847	180056593	1
chr2	180837920	180838529	1
chr2	180842917	180858181	1
chr2	181846745	181848820	2
chr2	181846745	181925539	1
chr2	182786675	182793005	3
chr2	182795036	182795356	1
chr2	183584775	183608439	1
chr2	183623564	183627528	1
chr2	183642243	183642719	1
chr2	183799480	183800103	1
chr2	183817133	183860519	1
chr2	183826887	183832089	1
chr2	183831944	183848110	1
chr2	183831944	183853914	1
chr2	183850899	183860566	1
chr2	183859567	183868622	1
chr2	183866681	183868053	1
chr2	183993015	183998351	6
chr2	187043326	187060859	1
chr2	187466748	187487157	1
chr2	190315629	190323598	1
chr2	190606068	190609514	1
chr2	190650072	190670480	1
chr2	190656516	190660677	1
chr2	190656516	190670480	4
chr2	190656516	190682906	8
chr2	190670378	190682906	3
chr2	191518453	191537878	1
chr2	191520703	191537878	9
chr2	191523884	191535185	1
chr2	191523884	191537878	12
chr2	191760330	191796363	1
chr2	191763843	191769893	2
chr2	191763843	191788709	1
chr2	191765290	191769893	2
chr2	191765290	191778090	1
chr2	191765290	191785929	2
chr2	191765290	191789319	6
chr2	191785750	191796363	1
chr2	191789269	191796363	1
chr2	191872289	191878404	1
chr2	192160837	192235018	1
chr2	192225357	192229002	1
chr2	192250610	192280968	1
chr2	192557929	192574509	1
chr2	196544756	196545774	1
chr2	196544756	196548630	4
chr2	196544756	196583056	1
chr2	196548423	196548630	1
chr2	196581361	196593073	1
chr2	197019692	197021375	1
chr2	197559770	197565904	3
chr2	197559774	197565904	1
chr2	197637640	197639975	1
chr2	197750148	197767466	1
chr2	197755552	197763093	1
chr2	197777606	197786910	1
chr2	197777606	197787849	4
chr2	197943427	197948233	1
chr2	198354921	198360100	1
chr2	198358048	198360100	1
chr2	200213424	200246543	1
chr2	200213424	200298237	2
chr2	200213424	200320819	1
chr2	200233328	200298237	5
chr2	200245087	200298237	3
chr2	201281102	201284219	1
chr2	201283973	201284219	2
chr2	201303845	201305507	1
chr2	201718626	201719809	1
chr2	201721405	201721708	4
chr2	201796062	201798697	2
chr2	201796062	201807500	1
chr2	201881714	201888762	1
chr2	201994452	201997857	1
chr2	202603393	202617965	1
chr2	203075458	203084829	1
chr2	203155046	203155993	1
chr2	203162102	203162629	1
chr2	203329532	203332412	12
chr2	203378442	203384851	1
chr2	203378442	203384924	1
chr2	203560604	203631113	1
chr2	203620261	203624076	1
chr2	203620316	203622161	1
chr2	203676469	203693739	1
chr2	203747434	203748464	2
chr2	203760788	203760942	1
chr2	203921150	203922176	2
chr2	204058518	204064170	1
chr2	204058518	204078376	1
chr2	204073360	204074045	1
chr2	204143296	204154599	1
chr2	204211088	204255866	1
chr2	204240780	204245107	1
chr2	204319153	204360076	1
chr2	204354307	204360076	1
chr2	205526075	205533325	1
chr2	205779174	205830046	1
chr2	205779174	206058044	1
chr2	205912304	205990461	1
chr2	205983645	206041301	1
chr2	206036935	206058044	1
chr2	206057929	206060752	1
chr2	206265737	206364755	1
chr2	206305094	206305396	5
chr2	206927523	206927968	1
chr2	206992521	206994966	7
chr2	206994812	207006793	1
chr2	206997669	207006793	1
chr2	207003209	207007555	1
chr2	207006665	207007555	1
chr2	207006665	207009781	1
chr2	207144264	207146633	1
chr2	207144264	207162097	19
chr2	207634815	207639121	1
chr2	207634870	207637044	1
chr2	207988498	207989128	2
chr2	208589524	208607066	1
chr2	208841375	208842310	4
chr2	209150450	209153542	7
chr2	209179917	209185083	1
chr2	209209835	209212747	1
chr2	210880697	210885788	1
chr2	210968828	211018318	2
chr2	210968828	211019335	1
chr2	211018219	211019335	3
chr2	211421443	211438131	1
chr2	211421443	211481265	8
chr2	211421443	211477017	3
chr2	211421443	211473283	1
chr2	211421443	211469970	1
chr2	211421443	211467054	1
chr2	211421443	211465436	1
chr2	211421443	211460306	2
chr2	211421443	211457680	1
chr2	211421443	211455630	2
chr2	211421443	211452871	1
chr2	211421443	211447433	11
chr2	211421443	211442234	1
chr2	211421443	211459330	1
chr2	211421443	211421583	1
chr2	211438022	211447433	4
chr2	211452782	211481265	1
chr2	211455524	211481265	1
chr2	211456555	211467054	1
chr2	211521338	211533008	1
chr2	211523323	211527921	1
chr2	214160764	214228869	2
chr2	214174783	214228869	1
chr2	214215252	214228869	1
chr2	215593642	215595232	1
chr2	215593642	215661841	1
chr2	215593642	215646233	1
chr2	215593642	215610578	1
chr2	215609791	215617279	2
chr2	215609791	215634036	7
chr2	215609791	215646233	2
chr2	215617171	215634036	1
chr2	215617171	215646233	3
chr2	215617171	215657169	1
chr2	215617171	215661841	3
chr2	215617236	215645431	1
chr2	215632206	215646233	14
chr2	215632206	215657169	1
chr2	215632206	215661841	3
chr2	215645284	215661841	1
chr2	215646147	215661841	1
chr2	216177221	216209594	1
chr2	216177221	216190861	1
chr2	216177221	216184454	1
chr2	216177221	216190052	1
chr2	216184388	216190861	1
chr2	216189907	216203630	1
chr2	216189964	216190884	1
chr2	216189964	216203630	1
chr2	216189964	216211664	1
chr2	216197105	216198180	1
chr2	216903914	216923699	1
chr2	216977739	216982517	2
chr2	217005909	217012999	1
chr2	217280057	217332769	1
chr2	219082186	219103573	1
chr2	219082186	219104207	1
chr2	219082186	219105812	1
chr2	219082186	219110269	1
chr2	219103387	219104207	1
chr2	219328029	219330899	1
chr2	219330733	219339608	1
chr2	219374702	219399429	1
chr2	219394679	219427536	1
chr2	219410944	219414632	1
chr2	219410944	219423400	1
chr2	219410944	219427536	2
chr2	219411642	219423440	1
chr2	219520873	219521186	1
chr2	219602302	219605307	1
chr2	219613559	219614110	1
chr2	220043644	220045927	1
chr2	220144520	220149557	1
chr2	220431552	220433046	1
chr2	223497918	223513514	1
chr2	223504299	223513514	1
chr2	223752548	223765498	1
chr2	224640618	224642586	6
chr2	224744841	224746789	1
chr2	224746659	224749466	1
chr2	224749365	224760347	1
chr2	224749365	224763787	1
chr2	224749365	224782727	1
chr2	224758951	224763787	1
chr2	224862832	224863059	1
chr2	225370673	225379489	1
chr2	225400245	225422573	9
chr2	225710236	225717839	1
chr2	225738713	225739468	1
chr2	226378087	226378388	1
chr2	226378087	226491842	1
chr2	226491633	226516251	2
chr2	226499832	226516251	1
chr2	226512121	226516251	1
chr2	227942610	227946903	1
chr2	227945159	227946903	1
chr2	228009232	228012300	2
chr2	228193394	228194499	1
chr2	228195342	228221835	1
chr2	228221721	228221980	1
chr2	228356263	228401420	1
chr2	228384664	228389631	2
chr2	230312032	230377652	2
chr2	230633332	230636348	1
chr2	230653611	230695548	1
chr2	230666968	230672580	2
chr2	230693909	230744844	1
chr2	230701564	230725247	1
chr2	230701564	230744844	1
chr2	230705538	230725247	1
chr2	230723488	230725247	1
chr2	230723488	230744844	1
chr2	230840957	230861639	1
chr2	231307652	231314970	3
chr2	231931620	231951895	1
chr2	231940225	231951895	3
chr2	231941748	231951895	1
chr2	232003450	232011070	1
chr2	232070911	232081506	1
chr2	232079544	232081506	1
chr2	232099937	232104754	1
chr2	232121299	232127111	1
chr2	232146772	232156156	1
chr2	232368846	232374054	1
chr2	232597653	232602848	1
chr2	232597698	232603912	1
chr2	232888987	232894790	1
chr2	232952197	232952431	2
chr2	232952197	232952750	2
chr2	232995329	233001429	1
chr2	233144840	233164829	1
chr2	233321609	233321783	1
chr2	233324222	233324476	1
chr2	233324841	233324923	1
chr2	233599865	233621044	1
chr2	234343026	234347025	1
chr2	234358628	234360706	3
chr2	234359568	234360706	1
chr2	234371289	234375849	1
chr2	234405404	234418781	1
chr2	234438077	234451009	1
chr2	234457747	234460165	1
chr2	236433059	236433357	1
chr2	236494369	236499114	1
chr2	236617823	236626288	2
chr2	236626201	236653483	1
chr2	236649607	236659132	1
chr2	236706403	236715975	6
chr2	236791989	236817550	1
chr2	236839409	236877267	2
chr2	236877106	236884092	1
chr2	238657007	238668848	1
chr2	238678269	238688100	1
chr2	239090706	239093928	12
chr2	239090706	239096898	2
chr2	239092661	239103511	1
chr2	239184384	239186596	3
chr2	239306100	239307880	1
chr2	240111529	240158360	1
chr2	240158289	240220083	1
chr2	240158289	240220090	1
chr2	240274373	240274613	3
chr2	240274373	240276109	2
chr2	240274373	240300748	1
chr2	240929491	240951113	4
chr2	240929491	240961757	12
chr2	240929491	240960829	1
chr2	240929491	240960790	1
chr2	240929491	240954277	2
chr2	240929491	240946787	22
chr2	240944627	240946787	3
chr2	240944627	240951113	2
chr2	240944627	240961757	2
chr2	240951034	240954277	1
chr2	240954258	240958050	1
chr2	240957970	240961757	1
chr2	241420354	241494472	2
chr2	241420354	241439982	1
chr2	241439375	241496769	1
chr2	241463302	241465266	1
chr2	241492331	241494472	12
chr2	241513932	241515027	1
chr2	242079936	242082489	2
chr2	242173235	242176184	1
chr2	242181875	242182093	1
chr2	242186471	242207956	1
chr2	242265408	242274627	1
chr2	242265408	242283312	1
chr2	242274541	242283312	1
chr2	242276797	242287606	1
chr2	242283167	242287606	3
chr2	242343243	242347030	1
chr2	242343243	242352836	4
chr2	242343243	242357524	6
chr2	242344214	242352836	1
chr2	242346952	242352836	1
chr2	242346952	242375953	1
chr2	242346952	242350545	1
chr2	242541311	242542494	1
chr2	242541311	242545888	1
chr2	242541311	242572509	1
chr2	242542385	242545888	1
chr2	242572332	242573494	2
chr2	242593961	242608100	1
chr2	242606060	242608100	1
chr2	242644068	242651486	2
chr2	242644068	242648797	1
chr2	242644068	242662686	1
chr20	476363	489304	1
chr20	2097312	2098061	3
chr20	2903853	2945848	2
chr20	2903853	2969120	1
chr20	2928628	2945848	2
chr20	2944918	2945848	5
chr20	2967411	2988066	1
chr20	3001955	3003470	1
chr20	3171836	3184062	2
chr20	3199163	3199640	2
chr20	3274785	3278822	1
chr20	3764824	3765341	1
chr20	3925824	3944671	1
chr20	4880201	4883204	1
chr20	4880201	4913362	1
chr20	5154169	5155925	1
chr20	5154169	5159602	1
chr20	5157294	5159602	1
chr20	5170485	5170720	1
chr20	5545663	5550885	1
chr20	5573973	5585086	1
chr20	5939174	5944005	2
chr20	5990421	5996136	1
chr20	6075586	6078278	1
chr20	8720991	8746005	1
chr20	8737693	8782820	1
chr20	10393178	10406540	1
chr20	10430004	10438879	2
chr20	10536879	10541468	12
chr20	11970369	11979844	1
chr20	13463874	13568017	1
chr20	13463874	13591566	1
chr20	13509080	13550233	2
chr20	13509080	13561628	1
chr20	13509080	13568017	1
chr20	13539655	13550233	1
chr20	13539655	13610799	2
chr20	13539655	13568017	3
chr20	13550154	13568017	2
chr20	13561544	13610799	1
chr20	13597504	13610799	1
chr20	16474936	16496309	2
chr20	16506737	16509085	11
chr20	17639241	17641173	1
chr20	17928319	17929533	1
chr20	17933231	17934761	5
chr20	17934640	17936119	1
chr20	18278629	18287037	2
chr20	18434375	18440950	1
chr20	18491466	18496380	1
chr20	18505077	18508255	1
chr20	18508140	18516386	1
chr20	19970650	19977486	2
chr20	20003100	20003632	1
chr20	20392671	20624193	1
chr20	20656880	20661445	1
chr20	21306917	21309308	1
chr20	21306917	21349228	1
chr20	21319682	21324846	1
chr20	21328784	21338430	1
chr20	21330027	21336815	1
chr20	21330027	21346342	1
chr20	21346059	21349228	2
chr20	23370583	23383709	7
chr20	25000646	25004277	1
chr20	25190485	25194042	2
chr20	25211109	25211233	1
chr20	25282855	25295606	1
chr20	25394426	25405963	5
chr20	25394426	25422412	1
chr20	25397740	25405963	1
chr20	25398741	25405963	2
chr20	25448025	25450731	1
chr20	25477299	25481646	1
chr20	30330344	30345385	1
chr20	30330344	30354485	1
chr20	30359363	30365441	1
chr20	30366616	30370193	1
chr20	30380538	30382351	5
chr20	30720816	30733226	1
chr20	30729344	30733226	1
chr20	30729344	30734658	1
chr20	30803072	30804524	1
chr20	30904021	30904677	3
chr20	30954187	30956926	189
chr20	31376660	31380576	1
chr20	31383215	31385105	1
chr20	31383215	31388104	1
chr20	31413731	31424647	1
chr20	31424440	31427662	1
chr20	31954665	31958435	1
chr20	31960448	31967497	1
chr20	31967267	31984890	1
chr20	31979941	31984890	1
chr20	31979948	31982922	1
chr20	31979948	31984890	1
chr20	31982819	31984890	1
chr20	32207323	32211102	6
chr20	32246283	32246640	1
chr20	32264911	32265136	1
chr20	32265232	32267780	1
chr20	32267561	32268222	1
chr20	32354657	32358098	1
chr20	32617575	32619410	8
chr20	32646999	32666359	1
chr20	32659872	32663846	1
chr20	32659872	32665051	3
chr20	32659872	32666359	4
chr20	32664508	32666359	1
chr20	32878138	32879337	1
chr20	32878138	32881962	3
chr20	32878138	32883391	1
chr20	32996457	33001685	2
chr20	33065577	33067594	2
chr20	33067500	33095713	1
chr20	33068404	33069011	1
chr20	33077071	33077731	1
chr20	33077071	33080402	5
chr20	33077071	33092208	1
chr20	33080306	33092208	1
chr20	33302394	33303169	1
chr20	33315063	33324562	5
chr20	33320363	33334732	1
chr20	33364096	33380366	1
chr20	33369924	33380366	1
chr20	33380253	33397325	1
chr20	33603811	33609159	1
chr20	33632308	33657215	1
chr20	33632308	33665977	1
chr20	33657099	33665977	2
chr20	33711693	33714178	5
chr20	33734628	33735126	1
chr20	33934967	33981999	1
chr20	33954360	33971936	1
chr20	33954360	33981999	3
chr20	33954360	33969828	2
chr20	33961987	33981999	1
chr20	33969721	33971936	1
chr20	34059875	34060656	1
chr20	34091502	34091702	1
chr20	34135163	34136618	1
chr20	34292383	34295123	1
chr20	34295042	34301018	2
chr20	34302107	34302311	1
chr20	34304662	34320057	1
chr20	34309662	34313077	10
chr20	34309662	34328519	1
chr20	34309662	34326939	1
chr20	34309662	34320057	7
chr20	34312492	34313077	5
chr20	34312492	34320057	2
chr20	34312492	34326939	1
chr20	34312960	34320057	1
chr20	34317234	34320057	25
chr20	34319863	34328519	1
chr20	34319863	34330035	2
chr20	34322108	34328809	1
chr20	34327315	34328519	1
chr20	34389413	34435356	6
chr20	34430495	34435356	2
chr20	34446224	34451322	1
chr20	34446224	34459751	3
chr20	34487292	34487570	2
chr20	34761686	34766594	1
chr20	34770194	34778719	1
chr20	34800194	34802362	1
chr20	35125108	35129014	1
chr20	35260998	35269781	1
chr20	35315895	35317187	4
chr20	35380281	35381300	1
chr20	35433138	35434360	2
chr20	35457457	35467844	2
chr20	35467620	35467844	1
chr20	35539621	35540955	3
chr20	35547767	35563592	1
chr20	35627299	35635962	1
chr20	35632105	35635962	2
chr20	35646682	35649133	1
chr20	35661068	35675593	2
chr20	35668556	35675593	2
chr20	35672489	35675593	1
chr20	35683956	35696589	1
chr20	35684549	35693876	4
chr20	35689506	35696589	1
chr20	35693827	35696589	1
chr20	35695127	35696589	1
chr20	35696389	35696589	1
