Chr	Start	End	pos_pairs_Chimeric.out.junction
chr2	219114087	219114644	5
chr2	219288491	219289074	6
chr2	219290338	219303449	2
chr2	219299249	219300157	2
chr2	219299249	219303449	7
chr2	219305445	219305585	4
chr2	219374702	219374863	5
chr2	219418276	219427536	4
chr2	219447694	219449444	3
chr2	219520873	219521186	7
chr2	219553420	219555278	9
chr2	219602302	219605307	9
chr2	220038868	220039830	5
chr2	220039710	220039830	4
chr2	220073148	220073208	4
chr2	220073294	220073771	4
chr2	223478530	223489494	8
chr2	223752548	223752606	3
chr2	224640618	224642586	4
chr2	224744841	224760347	5
chr2	224746659	224759056	5
chr2	227729320	227732034	8
chr2	227729320	227773594	8
chr2	227729320	227779067	7
chr2	227731902	227779067	7
chr2	227771509	227779067	4
chr2	228356263	228384779	6
chr2	228356263	228388641	6
chr2	228356263	228389631	5
chr2	228356263	228395926	8
chr2	228356263	228401709	6
chr2	228384664	228389631	5
chr2	228384664	228401709	9
chr2	228388479	228401709	7
chr2	228389478	228401420	6
chr2	228395807	228401420	4
chr2	228395807	228401709	4
chr2	228398265	228401709	4
chr2	228401341	228401709	6
chr2	228401617	228401709	4
chr2	230633947	230744844	2
chr2	230657689	230683228	3
chr2	230659895	230744844	8
chr2	230659895	230695537	7
chr2	230659895	230679910	5
chr2	230659895	230662547	5
chr2	230659895	230664099	6
chr2	230662406	230744844	4
chr2	230675852	230744844	5
chr2	230683080	230744844	5
chr2	230693909	230695555	4
chr2	230693909	230705643	6
chr2	230723488	230744844	11
chr2	231925981	231951895	12
chr2	231940225	231951895	5
chr2	231944855	231951895	6
chr2	232010954	232011070	3
chr2	232070911	232104754	7
chr2	232104656	232104754	2
chr2	232894689	232952431	4
chr2	232995329	233001429	6
chr2	233675954	233677201	4
chr2	233681581	233681742	8
chr2	234343026	234346125	8
chr2	234358628	234360706	4
chr2	236617823	236659132	5
chr2	236626201	236659132	6
chr2	236706403	236708166	1
chr2	236706403	236715975	5
chr2	239079043	239079665	2
chr2	239079043	239082294	4
chr2	239082175	239093928	8
chr2	239090706	239093928	2
chr2	239184384	239186596	7
chr2	240111529	240111773	7
chr2	240274373	240274613	3
chr2	240929491	240954277	5
chr2	240929491	240961757	8
chr2	240929491	240960829	9
chr2	240929491	240951113	5
chr2	240929491	240946787	3
chr2	240951034	240954277	7
chr2	241439869	241452359	4
chr2	241463302	241465266	5
chr2	241463302	241468926	5
chr2	241492331	241494472	5
chr2	242062147	242080168	11
chr2	242079936	242080168	4
chr2	242079936	242082489	9
chr2	242142748	242162691	4
chr2	242174536	242179235	8
chr2	242186167	242207956	7
chr2	242202126	242207956	5
chr2	242203863	242204020	5
chr2	242263631	242275513	3
chr2	242343243	242352836	6
chr2	242343243	242357524	5
chr2	242343243	242371189	9
chr2	242346952	242357524	4
chr2	242346952	242352836	6
chr2	242346952	242350545	6
chr2	242541311	242542494	5
chr2	242541311	242545888	4
chr2	242542385	242542494	5
chr2	242542385	242545888	3
chr2	242606060	242608100	4
chr2	242606060	242610820	7
chr2	242607558	242607636	3
chr2	242607558	242608100	2
chr2	242607955	242608100	7
chr2	242644068	242648797	6
chr2	242680448	242681989	4
chr20	371931	372223	6
chr20	398170	398574	4
chr20	428533	428718	3
chr20	472898	489304	3
chr20	489095	489304	5
chr20	2944918	2945848	3
chr20	2967411	2969120	3
chr20	3262287	3268436	1
chr20	3274785	3275275	4
chr20	3274785	3278822	11
chr20	3520869	3575219	9
chr20	3527931	3529985	8
chr20	3545995	3559419	9
chr20	3736116	3740833	4
chr20	3835205	3838456	9
chr20	3841979	3843060	7
chr20	3841979	3845435	4
chr20	4864288	4865469	1
chr20	4880201	4883204	4
chr20	5086834	5090091	3
chr20	5099415	5099512	5
chr20	5100224	5100560	7
chr20	5170381	5170484	4
chr20	5939174	5944005	4
chr20	5990421	5996136	2
chr20	5996007	6012726	6
chr20	6011931	6012016	4
chr20	6011931	6012726	6
chr20	7964441	7982188	4
chr20	8637831	8678430	12
chr20	10623136	10632342	8
chr20	10624426	10633246	2
chr20	10625791	10633246	5
chr20	10632779	10633246	5
chr20	13509080	13539761	2
chr20	16385458	16387101	4
chr20	16506737	16509085	7
chr20	17602500	17660720	3
chr20	17930776	17934761	6
chr20	17932144	17933354	4
chr20	17933231	17934761	3
chr20	17933231	17936119	2
chr20	17934640	17936119	3
chr20	18278629	18287037	7
chr20	18491466	18492926	2
chr20	18505579	18505664	3
chr20	18505579	18511447	6
chr20	18531733	18535034	3
chr20	19970650	19977486	2
chr20	20505050	20517428	9
chr20	20512331	20527476	3
chr20	20553519	20620544	7
chr20	21306917	21324846	8
chr20	21306917	21338430	7
chr20	21306917	21349228	5
chr20	21306917	21362695	3
chr20	21311254	21314475	8
chr20	21312406	21324846	5
chr20	21314716	21327188	5
chr20	21319682	21324846	4
chr20	21319682	21349228	7
chr20	21335427	21349228	6
chr20	21346059	21349228	8
chr20	23370583	23383709	4
chr20	23615891	23616004	5
chr20	24959403	24964655	2
chr20	25000646	25011594	3
chr20	25000646	25002172	2
chr20	25260902	25264887	5
chr20	25287469	25290211	5
chr20	25300835	25319987	5
chr20	25394426	25398831	3
chr20	30115287	30126064	6
chr20	30142549	30149539	3
chr20	30147414	30149539	3
chr20	30149437	30149539	4
chr20	30309458	30310151	5
chr20	30720816	30745772	7
chr20	30724680	30724800	4
chr20	30729344	30730908	8
chr20	30729344	30734658	8
chr20	30732894	30733012	2
chr20	30732894	30734658	8
chr20	30734588	30746317	7
chr20	30734588	30747914	2
chr20	30738425	30746317	9
chr20	30746254	30749168	3
chr20	30954187	30956926	3
chr20	31294385	31315949	2
chr20	31315700	31315949	1
chr20	31376660	31380576	7
chr20	31600609	31607556	8
chr20	31601616	31604908	4
chr20	31601616	31606156	6
chr20	31601616	31606628	9
chr20	31601616	31607556	9
chr20	31603242	31606628	7
chr20	31604848	31608393	6
chr20	31606065	31606628	5
chr20	31606065	31607556	4
chr20	31606443	31606628	6
chr20	31606443	31607556	5
chr20	31607386	31607556	6
chr20	31607386	31608393	3
chr20	31607386	31609150	6
chr20	31958305	31960503	4
chr20	31967267	31967497	5
chr20	31967267	31982922	4
chr20	32194762	32199141	7
chr20	32198900	32199141	3
chr20	32207323	32211102	4
chr20	32207323	32217720	7
chr20	32207323	32228337	2
chr20	32210921	32212823	2
chr20	32210921	32217720	6
chr20	32354657	32358098	6
chr20	32357890	32371670	5
chr20	32659872	32663846	4
chr20	32659872	32665051	7
chr20	32659872	32666359	5
chr20	32878138	32881962	6
chr20	32878537	32879337	6
chr20	32879225	32879337	3
chr20	32881887	32881962	2
chr20	33000321	33001685	5
chr20	33057853	33059320	6
chr20	33065577	33067594	6
chr20	33077071	33080402	4
chr20	33162908	33173384	10
chr20	33169352	33222519	6
chr20	33173241	33203943	5
chr20	33176257	33203943	1
chr20	33203846	33203943	1
chr20	33222419	33232030	3
chr20	33364096	33380366	4
chr20	33439034	33442726	9
chr20	33439034	33440341	4
chr20	33442334	33442726	4
chr20	33444609	33447845	8
chr20	33501899	33509669	6
chr20	33516236	33524826	5
chr20	33591213	33594378	8
chr20	33592261	33592373	2
chr20	33596467	33598091	4
chr20	33597990	33609159	5
chr20	33597990	33603942	1
chr20	33603811	33609135	1
chr20	33603811	33609159	6
chr20	33632308	33645374	6
chr20	33645317	33657215	6
chr20	33711693	33714178	5
chr20	33954360	33962059	6
chr20	33954360	33969828	1
chr20	33954360	33971936	8
chr20	34082351	34086545	6
chr20	34143804	34143900	4
chr20	34144744	34145020	3
chr20	34218361	34218956	6
chr20	34278335	34284382	5
chr20	34288720	34288902	6
chr20	34295042	34301018	2
chr20	34304662	34313077	7
chr20	34309662	34313077	9
chr20	34312492	34326939	3
chr20	34312960	34313077	1
chr20	34328447	34328519	3
chr20	34832619	34832848	2
chr20	35312816	35317187	2
chr20	35315895	35317187	5
chr20	35433138	35434360	3
chr20	35438385	35441247	3
chr20	35457457	35467844	6
chr20	35467620	35467844	3
chr20	35668556	35675593	3
chr20	35812583	35852372	6
chr20	35812583	35838568	10
chr20	35812583	35812776	5
chr20	35826800	35827628	5
chr20	35832288	35838568	6
chr20	35833170	35838568	6
chr20	35835676	35838568	7
chr20	35835676	35842268	6
chr20	35835676	35862498	11
chr20	35835676	35865112	3
chr20	35860699	35862498	8
chr20	36405747	36407737	2
chr20	36627590	36634799	9
chr20	36685934	36694658	6
chr20	36775119	36790001	6
chr20	37055062	37055146	4
chr20	37612342	37623523	7
chr20	37652333	37659418	11
chr20	39792721	39800929	6
chr20	40141485	40162209	6
chr20	42242490	42252685	2
chr20	42331130	42333998	11
chr20	42331130	42331543	2
chr20	43108625	43109084	8
chr20	43132456	43133532	4
chr20	43135468	43142681	3
chr20	43541301	43541494	6
chr20	43545397	43547918	2
chr20	43547547	43547918	3
chr20	43959006	43959204	8
chr20	44477089	44477314	3
chr20	44477089	44483931	7
chr20	44530906	44531243	3
chr20	44569692	44569846	7
chr20	44586474	44592629	4
chr20	44594267	44596273	2
chr20	44596133	44597001	6
chr20	44983521	44983880	5
chr20	45008892	45012133	2
chr20	45021732	45023171	4
chr20	45852970	45865260	6
chr20	45865070	45865260	6
chr20	45865070	45905539	4
chr20	45878031	45891172	6
chr20	45878031	45912392	8
chr20	45891032	45905539	5
chr20	45891032	45920632	7
chr20	46262792	46271128	1
chr20	46365447	46365686	4
chr20	47244399	47282893	4
chr20	47361562	47361684	4
chr20	47567860	47569421	6
chr20	47567860	47630231	9
chr20	47570093	47630497	10
chr20	47580367	47621758	8
chr20	47580367	47634087	8
chr20	47582409	47626941	8
chr20	47582409	47630497	6
chr20	47582409	47634087	7
chr20	47585684	47626941	4
chr20	47614730	47626941	5
chr20	47683727	47686834	7
chr20	47691322	47707559	4
chr20	47693517	47706283	1
chr20	47700563	47700699	4
chr20	47707279	47707559	5
chr20	47707279	47711500	7
chr20	47732319	47741124	4
chr20	47752370	47770608	4
chr20	47768119	47770608	4
chr20	47782534	47782822	5
chr20	48466116	48472118	6
chr20	48471975	48472118	2
chr20	48491242	48494600	7
chr20	48491242	48500603	9
chr20	48561919	48565892	6
chr20	48565785	48565892	2
chr20	50133323	50140135	9
chr20	50133323	50140649	7
chr20	50225057	50230371	6
chr20	50226640	50292747	4
chr20	50234029	50235582	9
chr20	50255882	50307358	7
chr20	50273477	50287796	7
chr20	50290692	50292747	5
chr20	50290692	50342471	8
chr20	50305603	50307358	5
chr20	50329505	50346517	6
chr20	50342358	50346517	3
chr20	50405400	50408891	1
chr20	52192266	52199707	4
chr20	52773708	52788209	7
chr20	52780991	52788209	7
chr20	52788116	52788209	3
chr20	54956489	54959380	4
chr20	54956489	54961589	7
chr20	54956489	54963258	3
chr20	56136428	56137308	4
chr20	56137127	56137308	5
chr20	56993267	57016139	12
chr20	57014001	57016139	2
chr20	57470667	57485136	5
chr20	57484576	57484859	4
chr20	57566367	57568167	4
chr20	57569165	57569294	4
chr20	57569165	57570188	7
chr20	60585102	60589763	4
chr20	60699673	60706562	4
chr20	60712420	60716000	8
chr20	60713227	60716000	7
chr20	60714837	60716000	4
chr20	60737808	60738678	5
chr20	60885721	60888306	5
chr20	60886218	60886592	1
chr20	60887944	60888066	7
chr20	60888144	60888306	7
chr20	60888144	60888516	6
chr20	60890084	60890263	4
chr20	60893899	60897224	6
chr20	60898512	60903501	10
chr20	60908620	60909398	5
chr20	60920874	60922084	5
chr20	61299829	61300430	3
chr20	61300282	61300430	3
chr20	61485368	61485509	5
chr20	61485368	61490878	4
chr20	61485368	61491660	4
chr20	61488747	61490878	7
chr20	61522312	61545758	8
chr20	61537239	61545758	10
chr20	61594936	61597932	5
chr20	61833639	61835159	9
chr20	62192703	62193556	5
chr20	62407031	62422143	6
chr20	62421174	62422143	8
chr20	62505021	62505169	8
chr20	62559688	62562375	11
chr20	62559688	62562535	4
chr20	62577806	62577996	3
chr21	11047481	11049621	5
chr21	16386665	16386787	4
chr21	16386665	16415895	6
chr21	16415816	16415895	4
chr21	17135210	17138460	3
chr21	17138316	17138460	4
chr21	27326904	27328069	5
chr21	27347383	27354790	7
chr21	27372330	27425664	5
chr21	27423316	27425664	5
chr21	27462259	27484463	2
chr21	30481361	30481504	7
chr21	30693542	30693835	4
chr21	30693542	30702014	4
chr21	33057362	33064762	7
chr21	33057362	33068534	7
chr21	33057362	33069063	10
chr21	33057362	33078670	4
chr21	33073308	33078670	8
chr21	33716879	33723231	5
chr21	33750754	33750850	3
chr21	33825620	33830028	4
chr21	33825620	33840156	3
chr21	34011218	34012089	8
chr21	34614191	34617379	3
chr21	34660409	34660566	5
chr21	34906885	34907626	5
chr21	34951656	34955972	9
chr21	37619815	37619926	4
chr21	37619815	37620866	7
chr21	37769713	37783902	5
chr21	37781672	37783902	1
chr21	38084833	38103452	10
chr21	38092122	38103452	4
chr21	38098420	38103452	5
chr21	38103346	38103452	5
chr21	38269160	38269431	4
chr21	38302551	38311294	7
chr21	38439562	38441924	7
chr21	38792601	38845182	2
chr21	38792601	38858916	5
chr21	38792601	38865465	6
chr21	38792601	38878526	5
chr21	38865319	38878526	9
chr21	38877586	38878526	6
chr21	40184927	40186905	4
chr21	40600426	40601362	6
chr21	40648099	40667829	8
chr21	40648099	40670508	5
chr21	40648099	40685027	3
chr21	40650669	40670508	4
chr21	40762624	40765206	8
chr21	42598193	42629253	5
chr21	42609440	42622828	8
chr21	42609440	42629253	7
chr21	42613746	42629253	6
chr21	43230510	43280481	11
chr21	43274675	43277438	7
chr21	43274675	43280481	7
chr21	43334707	43342194	7
chr21	43796650	43802343	9
chr21	44279772	44283706	5
chr21	44279772	44296877	4
chr21	44293713	44296877	7
chr21	44424436	44438340	5
chr21	44424436	44445057	10
chr21	44424436	44430334	9
chr21	44482421	44482505	1
chr21	44514581	44515853	6
chr21	44514765	44515646	2
chr21	45033711	45033828	4
chr21	45050203	45053302	3
chr21	45104434	45110321	3
chr21	45153950	45163688	5
chr21	45153950	45168961	4
chr21	45153950	45173600	9
chr21	45161548	45168961	6
chr21	45165960	45168961	2
chr21	45168876	45168961	3
chr21	45215070	45220762	5
chr21	45379515	45391371	8
chr21	45472161	45483666	4
chr21	45472161	45504144	2
chr21	45494205	45503183	7
chr21	45502669	45504144	8
chr21	45513944	45518415	6
chr21	45651163	45655445	7
chr21	46275125	46285362	6
chr21	46363599	46393180	6
chr21	46548317	46552221	4
chr21	46548317	46554747	6
chr21	46591525	46605006	5
chr21	46595645	46600359	5
chr21	46600245	46605006	7
chr21	46945731	46952062	5
chr21	46945731	46957922	7
chr21	46950684	46957922	9
chr21	47692475	47700051	6
chr21	47697441	47700051	8
chr21	47722399	47737182	6
chr21	47722399	47738134	7
chr21	47734630	47735461	3
chr21	47746291	47783849	7
chr21	47783395	47787054	7
chr21	47969684	47980696	5
chr21	47983771	47985800	4
chr22	17621949	17630635	6
chr22	18138428	18185152	8
chr22	18165980	18185152	7
chr22	18178907	18185152	5
chr22	18347665	18354789	4
chr22	18378050	18379127	4
chr22	18382214	18383763	4
chr22	19044499	19077003	5
chr22	19055613	19077003	1
chr22	19076881	19077003	5
chr22	19471385	19486674	6
chr22	19964229	19969614	2
chr22	20082236	20082318	4
chr22	20102284	20102602	4
chr22	20385112	20385195	8
chr22	20940015	20940113	2
chr22	21083920	21087386	7
chr22	21376965	21377907	6
chr22	21828886	21828969	8
chr22	22024202	22026670	5
chr22	22024202	22029404	4
chr22	22026619	22029404	4
chr22	22123484	22143097	6
chr22	22153301	22162135	6
chr22	22160139	22162135	8
chr22	23615268	23615961	2
chr22	23615268	23655208	3
chr22	24509533	24530382	7
chr22	25771780	25771975	6
chr22	26081137	26086250	3
chr22	26081137	26091181	7
chr22	26853825	26854543	1
chr22	26932254	26937684	9
chr22	28269726	28293880	9
chr22	28269726	28310335	10
chr22	28290543	28310335	2
chr22	29025540	29025818	5
chr22	29115383	29130715	2
chr22	29439287	29440878	6
chr22	29439287	29442871	6
chr22	29668205	29669853	2
chr22	29668369	29683123	7
chr22	29669730	29674205	3
chr22	29669730	29693939	8
chr22	30032740	30038274	6
chr22	30134319	30138469	4
chr22	30209419	30210756	2
chr22	30209419	30230539	6
chr22	30211995	30228331	9
chr22	30218324	30228331	6
chr22	30366965	30375041	7
chr22	30374431	30387659	9
chr22	30374431	30375041	6
chr22	30384469	30387659	2
chr22	30384469	30404021	10
chr22	30731456	30731742	4
chr22	31335608	31354680	8
chr22	31345738	31354680	4
chr22	31654277	31656063	10
chr22	31661932	31664186	5
chr22	31976258	32007826	4
chr22	31998198	31998771	2
chr22	32002314	32004019	6
chr22	32097642	32100712	5
chr22	32154532	32161046	4
chr22	32239081	32239798	3
chr22	32272143	32275738	7
chr22	32874968	32875262	6
chr22	32874968	32881196	6
chr22	32874968	32889268	3
chr22	32875120	32881196	8
chr22	33260902	33265112	7
chr22	34157358	34157545	5
chr22	35679955	35684400	8
chr22	35717952	35719170	5
chr22	35723264	35727488	10
chr22	35809868	35812397	4
chr22	36006931	36007153	4
chr22	36155935	36157515	4
chr22	36161470	36174125	6
chr22	36681167	36689527	13
chr22	36691551	36697711	5
chr22	36712562	36714370	3
chr22	36714252	36717866	9
chr22	36737415	36737571	5
chr22	36737415	36745300	5
chr22	36872780	36872903	3
chr22	36908507	36915584	7
chr22	36914810	36915584	5
chr22	36914810	36919328	5
chr22	37406906	37407366	6
chr22	37480767	37480879	4
chr22	38019334	38019640	2
chr22	38083917	38084999	5
chr22	38086704	38089417	6
chr22	38208894	38209616	2
chr22	38247287	38274178	4
chr22	38259279	38272018	4
chr22	38266183	38274178	4
chr22	38270377	38274178	5
chr22	38273681	38282852	3
chr22	38313714	38329119	9
chr22	38493039	38493185	4
chr22	38641941	38644025	8
chr22	38689261	38710174	3
chr22	38694791	38710174	6
chr22	38695900	38710174	6
chr22	38888061	38890136	3
chr22	38888061	38890807	5
chr22	38888061	38891051	6
chr22	38888061	38891942	9
chr22	38894445	38897285	8
chr22	39001259	39035729	4
chr22	39104850	39113005	5
chr22	39112657	39113005	6
chr22	39712711	39713026	6
chr22	39811011	39824188	6
chr22	40513059	40658177	4
chr22	40708509	40711511	9
chr22	40745836	40750331	8
chr22	40749077	40750331	3
chr22	40750252	40761060	6
chr22	40804937	40805022	5
chr22	41521868	41543950	7
chr22	41521868	41548354	5
chr22	41525894	41545179	6
chr22	41537052	41545179	4
chr22	41660668	41677086	6
chr22	41664101	41677086	8
chr22	41670604	41677086	4
chr22	41721568	41721922	4
chr22	41723210	41734359	4
chr22	41726027	41752480	7
chr22	41734317	41752480	3
chr22	41903795	41911921	8
chr22	41974810	41980062	6
chr22	42003266	42003335	4
chr22	42204879	42204997	4
chr22	42204879	42206004	4
chr22	42204879	42206295	7
chr22	42204879	42209449	8
chr22	42204879	42209826	9
chr22	42205883	42206295	6
chr22	42300867	42300978	1
chr22	42339614	42342009	7
chr22	42458831	42463294	6
chr22	42565853	42575708	5
chr22	42972518	42973968	1
chr22	42995704	42995799	5
chr22	43213148	43213270	6
chr22	43272143	43272339	5
chr22	43272143	43308163	7
chr22	43455390	43460330	9
chr22	44489808	44515020	4
chr22	44489808	44543802	2
chr22	45574119	45574781	7
chr22	45683053	45683332	3
chr22	45719056	45719308	5
chr22	45726484	45728591	9
chr22	45921423	45927204	7
chr22	45939281	45939406	6
chr22	46085592	46125470	5
chr22	46085592	46136418	8
chr22	46088876	46125470	7
chr22	46096162	46098727	3
chr22	46096162	46136418	6
chr22	46125305	46125470	6
chr22	46125305	46136418	7
chr22	46493806	46494438	6
chr22	46493806	46499129	6
chr22	46494374	46494438	3
chr22	46494374	46499129	4
chr22	46594239	46594488	6
chr22	46668232	46674558	8
chr22	46749664	46751485	7
chr22	46762283	46835308	6
chr22	46780440	46785396	6
chr22	46782299	46787184	4
chr22	46782299	46792643	8
chr22	46786289	46787713	6
chr22	46790039	46835308	7
chr22	46829290	46832186	5
chr22	47085889	47097607	5
chr22	47188417	47193517	6
chr22	47274549	47290742	3
chr22	47287162	47290742	2
chr22	47287162	47308084	5
chr22	47370186	47393605	8
chr22	47370186	47507499	4
chr22	47393530	47433094	5
chr22	50631456	50636615	5
chr22	50656917	50657049	4
chr22	50693626	50695622	10
chr22	50695364	50695622	4
chr22	50695364	50696730	2
chr22	50695364	50699725	2
chr22	50810449	50832564	4
chr22	50832322	50832564	2
chr22	50885751	50885882	5
chr22	50886662	50905877	7
chr22	50886972	50905877	3
chr22	50893445	50898837	12
chr22	50893445	50905877	7
chr22	50893653	50905877	3
chr22	50897684	50905877	2
chr22	50898701	50905877	8
chr22	50899588	50905877	8
chr22	50900376	50905877	6
chr22	50901299	50905877	8
chr22	50904192	50904503	6
