Chr	Start	End	SRR444975_pairs_Chimeric.out.junction
chr2	216214259	216222526	1
chr2	216225613	216259357	1
chr2	216230408	216231850	1
chr2	216245534	216245669	2
chr2	216257778	216257865	1
chr2	216279560	216284108	1
chr2	216279560	216299547	1
chr2	216977739	217006042	2
chr2	216986880	216986942	1
chr2	217124165	217124268	1
chr2	217142395	217148452	2
chr2	217364085	217364754	1
chr2	217542835	217543802	1
chr2	219093461	219110269	1
chr2	219103387	219104207	1
chr2	219103387	219114644	1
chr2	219346793	219350466	1
chr2	219374702	219427536	1
chr2	219459707	219459812	1
chr2	219520873	219521186	2
chr2	220046362	220046440	1
chr2	220047976	220048287	1
chr2	220073148	220073361	1
chr2	222826671	222826745	2
chr2	222857038	222865350	1
chr2	223084859	223097002	8
chr2	223464647	223489198	1
chr2	223478530	223489198	2
chr2	223484364	223513514	2
chr2	224743246	224759056	1
chr2	224743246	224760347	1
chr2	224744864	224746722	1
chr2	224746659	224749466	1
chr2	224749365	224760347	3
chr2	224758951	224760343	4
chr2	224758951	224760347	1
chr2	224856520	224866639	2
chr2	224862832	224866639	9
chr2	225738713	225751248	2
chr2	225750388	225761094	1
chr2	225762881	225762984	1
chr2	228193394	228221835	1
chr2	229876168	229890824	1
chr2	229890288	229890824	1
chr2	230231589	230231835	1
chr2	230312032	230341969	1
chr2	230638813	230653656	1
chr2	230666968	230668943	2
chr2	230678586	230679910	1
chr2	230683080	230705643	1
chr2	230693909	230701700	2
chr2	230701564	230725247	2
chr2	230705538	230725247	1
chr2	230723488	230725247	1
chr2	230723488	230744844	2
chr2	230786596	230786650	1
chr2	231226329	231248290	1
chr2	231307652	231313865	2
chr2	231307652	231339162	1
chr2	231307652	231314970	16
chr2	231307652	231314425	2
chr2	231624674	231658046	1
chr2	231931620	231951895	2
chr2	231940225	231951895	3
chr2	232037324	232037371	1
chr2	232070911	232081506	1
chr2	232070911	232100094	2
chr2	232070911	232104754	3
chr2	232081351	232104754	1
chr2	232099937	232104754	2
chr2	232143095	232156156	1
chr2	232577158	232577226	1
chr2	233651983	233652019	1
chr2	233675954	233677201	3
chr2	233681647	233681742	1
chr2	234343026	234345087	2
chr2	234358628	234360706	3
chr2	234389849	234420443	1
chr2	234752745	234758505	1
chr2	235949532	235951891	4
chr2	235964080	235964177	1
chr2	236649607	236659132	1
chr2	237028836	237032843	2
chr2	238234203	238250804	1
chr2	238242093	238243532	1
chr2	238280375	238290142	2
chr2	238283226	238283463	1
chr2	238285836	238285889	1
chr2	238296225	238296827	1
chr2	239076308	239076479	1
chr2	239082175	239093928	1
chr2	239090706	239093928	12
chr2	239090706	239096898	1
chr2	239092661	239093928	1
chr2	239093822	239103511	1
chr2	239098516	239098587	1
chr2	239342190	239353368	2
chr2	239352983	239355296	1
chr2	239648967	239652308	4
chr2	239756962	239757110	1
chr2	240929491	240946787	7
chr2	240944627	240961757	1
chr2	241463302	241465266	1
chr2	241463302	241468926	1
chr2	241492331	241494472	3
chr2	242079936	242080168	4
chr2	242097222	242099909	1
chr2	242173304	242179439	1
chr2	242179131	242182078	1
chr2	242179332	242179390	4
chr2	242186471	242186506	1
chr2	242187418	242187462	2
chr2	242187659	242187725	1
chr2	242196050	242196154	1
chr2	242263631	242287606	1
chr2	242265408	242275513	1
chr2	242265408	242283312	1
chr2	242282407	242285664	1
chr2	242312499	242312705	1
chr2	242343243	242357524	1
chr2	242346952	242350545	1
chr2	242346952	242375953	1
chr2	242541311	242542494	3
chr2	242541311	242545888	1
chr2	242572332	242573494	2
chr2	242606060	242608100	1
chr2	242644068	242651486	2
chr20	398170	398574	1
chr20	464258	464362	1
chr20	469322	470525	1
chr20	472898	508693	1
chr20	1285532	1285768	1
chr20	1433138	1435777	1
chr20	1435702	1435777	1
chr20	2819539	2819894	1
chr20	2841095	2841926	1
chr20	2903853	2945848	1
chr20	2928628	2945848	3
chr20	2944918	2945848	10
chr20	2998465	2998541	1
chr20	3005154	3005260	1
chr20	3235865	3240674	1
chr20	3262287	3277596	1
chr20	3270775	3275275	1
chr20	3274785	3275275	2
chr20	3321151	3340240	1
chr20	3542923	3546079	1
chr20	3658757	3658817	1
chr20	3781684	3781740	1
chr20	3783779	3783853	1
chr20	3807248	3807295	1
chr20	3850982	3851031	1
chr20	3888573	3893281	5
chr20	3891224	3893281	3
chr20	4680386	4681022	1
chr20	4864288	4880358	2
chr20	5080578	5080668	1
chr20	5081333	5081391	2
chr20	5086834	5090091	2
chr20	5155829	5159602	1
chr20	5157294	5159602	2
chr20	5273038	5273113	1
chr20	5939174	5944005	2
chr20	5952653	5953842	2
chr20	7976673	7990962	2
chr20	8385067	8387021	1
chr20	8720991	8722220	1
chr20	8720991	8737825	1
chr20	9376170	9385995	1
chr20	10536879	10541468	6
chr20	13509080	13591566	1
chr20	13509093	13610799	1
chr20	13539655	13568017	1
chr20	13567897	13610799	1
chr20	17614216	17616309	1
chr20	17639241	17641173	1
chr20	17928319	17929533	1
chr20	17933231	17934761	5
chr20	17933231	17934867	1
chr20	18139728	18143589	1
chr20	18278629	18287037	4
chr20	18491466	18492926	1
chr20	18576669	18576737	2
chr20	19352908	19359384	2
chr20	19970650	19977486	3
chr20	19981483	19981565	1
chr20	21306917	21338430	1
chr20	21306917	21349228	1
chr20	21307128	21311177	1
chr20	21319682	21324846	2
chr20	21335427	21349228	1
chr20	21346059	21349228	3
chr20	21735899	21736181	1
chr20	23370583	23377825	1
chr20	23370583	23383709	2
chr20	25287469	25290211	1
chr20	25394426	25405963	2
chr20	25398741	25422412	1
chr20	25477299	25478982	1
chr20	30347860	30363791	1
chr20	30370052	30385318	1
chr20	30380538	30382351	2
chr20	30904021	30904677	2
chr20	30954187	30956926	97
chr20	30954187	31016225	1
chr20	30955530	30956926	1
chr20	31376660	31380576	2
chr20	31383215	31388104	1
chr20	31954665	31958435	1
chr20	32194762	32199141	1
chr20	32207323	32211102	9
chr20	32207323	32217720	3
chr20	32617575	32619410	3
chr20	32659872	32666359	2
chr20	32659899	32660114	1
chr20	32996457	33012331	2
chr20	33065577	33069011	1
chr20	33068404	33069011	1
chr20	33077071	33080402	1
chr20	33077071	33095713	1
chr20	33302394	33303169	5
chr20	33308237	33315211	1
chr20	33315063	33324562	6
chr20	33369924	33380366	1
chr20	33954360	33971936	3
chr20	34304662	34313077	8
chr20	34309662	34313077	5
chr20	34312492	34313077	1
chr20	34317234	34320057	4
chr20	34319863	34328809	1
chr20	34322108	34326543	1
chr20	34327315	34328519	1
chr20	34446224	34451322	1
chr20	34446224	34459751	1
chr20	35125891	35126009	1
chr20	35284763	35293704	1
chr20	35315895	35317187	1
chr20	35433138	35434360	4
chr20	35683956	35693876	1
chr20	35689506	35693876	1
chr20	35695127	35696589	2
chr20	35812583	35812776	2
chr20	35826800	35838568	1
chr20	35835676	35838568	1
chr20	36393599	36407737	1
chr20	36641271	36641420	1
chr20	36641824	36642076	1
chr20	36685934	36694658	3
chr20	37179714	37182719	1
chr20	37567517	37576643	1
chr20	37570602	37576643	2
chr20	39339405	39354043	1
chr20	40141485	40162209	1
chr20	42089556	42089678	1
chr20	42157297	42169455	2
chr20	42331130	42333998	8
chr20	42635187	42635432	2
chr20	42679946	42683166	2
chr20	42831680	42835629	1
chr20	43108625	43118752	1
chr20	43132456	43141635	1
chr20	43135468	43142681	1
chr20	43138532	43140009	1
chr20	43138532	43141635	1
chr20	43545397	43547918	2
chr20	43603965	43615937	1
chr20	43625810	43629994	1
chr20	43704077	43704356	1
chr20	44444180	44444552	3
chr20	44477089	44483931	1
chr20	44578401	44578451	1
chr20	45021732	45023142	1
chr20	45338344	45354041	1
chr20	45855946	45857499	1
chr20	45891032	45905539	5
chr20	45905058	45916028	1
chr20	45915973	45927616	1
chr20	45918931	45927616	1
chr20	46252655	46256767	2
chr20	46264066	46268795	1
chr20	46264635	46264724	1
chr20	46265222	46265290	1
chr20	46276027	46276083	1
chr20	47282821	47307634	1
chr20	47305195	47309328	1
chr20	47569242	47580435	1
chr20	47570093	47580435	2
chr20	47570093	47585814	1
chr20	47635421	47642018	1
chr20	47639588	47645205	2
chr20	47651582	47651621	2
chr20	47682729	47686834	1
chr20	47682729	47689234	2
chr20	47683727	47693601	1
chr20	47691322	47706283	3
chr20	47691322	47708664	2
chr20	47691322	47707559	2
chr20	47693517	47707559	1
chr20	47704546	47706283	1
chr20	47704546	47707559	1
chr20	47752370	47782822	1
chr20	47768119	47790806	1
chr20	47782534	47782822	1
chr20	47851472	47853047	1
chr20	47877000	47882803	1
chr20	47886479	47888287	3
chr20	47887327	47887391	1
chr20	47887327	47887395	1
chr20	47887331	47887395	1
chr20	48256215	48257202	2
chr20	48466116	48494600	1
chr20	48471975	48494600	1
chr20	48481265	48500603	1
chr20	48491242	48500603	1
chr20	48561919	48565892	2
chr20	49518554	49521386	1
chr20	49520426	49521386	1
chr20	49562384	49574569	1
chr20	49574389	49574483	1
chr20	50255882	50307358	2
chr20	50273477	50307358	1
chr20	50290692	50307358	1
chr20	50290692	50292747	2
chr20	50329505	50346517	1
chr20	50342358	50346517	2
chr20	52830932	52830997	1
chr20	54943040	54943145	1
chr20	54956489	54959380	4
chr20	54956489	54961589	4
chr20	56846419	56847931	4
chr20	57004809	57009761	1
chr20	57014001	57016139	12
chr20	57371101	57371233	1
chr20	57485407	57485456	1
chr20	60572606	60574164	1
chr20	60582603	60589763	1
chr20	60699673	60706562	2
chr20	60714131	60716000	5
chr20	60714921	60715981	1
chr20	60770858	60774313	1
chr20	60817377	60838747	2
chr20	60884772	60894069	1
chr20	61485368	61488990	1
chr20	61485368	61491660	1
chr20	61488747	61490878	2
chr20	61574484	61574535	1
chr20	61845216	61845272	1
chr20	62375154	62375214	1
chr20	62407031	62422143	10
chr20	62500765	62505133	1
chr20	62559688	62562375	1
chr21	16386665	16415895	22
chr21	17135210	17138460	14
chr21	17202850	17246845	1
chr21	17205667	17214859	3
chr21	20230181	20230323	1
chr21	26547555	26547759	2
chr21	26961147	26969726	1
chr21	26965124	26973779	1
chr21	26969614	26976247	1
chr21	27117617	27121431	1
chr21	27264034	27284274	1
chr21	27326904	27328069	1
chr21	27347383	27372497	1
chr21	27372344	27372458	1
chr21	27423316	27425664	1
chr21	27495226	27501033	1
chr21	28212194	28213484	1
chr21	30319786	30330861	1
chr21	30402916	30426279	1
chr21	30421082	30422499	2
chr21	30677525	30702014	6
chr21	30693542	30693835	4
chr21	30693542	30702014	28
chr21	30697959	30702014	1
chr21	30698380	30702014	10
chr21	33073308	33078670	2
chr21	34022494	34025676	1
chr21	34787195	34787327	1
chr21	34883559	34883765	1
chr21	34906885	34907626	1
chr21	34906885	34911662	1
chr21	34922551	34922616	1
chr21	37619815	37620866	13
chr21	37619815	37623582	1
chr21	37635844	37649398	2
chr21	37705944	37721706	1
chr21	37711077	37717005	2
chr21	37734481	37736557	2
chr21	37734481	37744829	2
chr21	37741469	37741602	1
chr21	37775056	37783902	5
chr21	38126481	38139586	2
chr21	38269160	38311294	1
chr21	38439562	38441924	1
chr21	38480692	38498443	1
chr21	38480692	38501363	1
chr21	38480692	38507814	1
chr21	38480692	38511014	1
chr21	38480692	38519903	1
chr21	38480692	38525577	2
chr21	38480692	38536517	1
chr21	38610761	38612940	1
chr21	38747353	38865465	1
chr21	38747353	38794168	1
chr21	38792601	38794168	27
chr21	38792601	38798083	4
chr21	38792601	38802702	3
chr21	38792601	38828610	1
chr21	38792601	38845182	6
chr21	38792601	38865465	1
chr21	38797992	38802702	1
chr21	39086514	39087434	1
chr21	39418132	39418226	2
chr21	40578034	40584633	2
chr21	40578062	40584633	1
chr21	40596334	40604424	1
chr21	40596334	40601362	2
chr21	40600426	40601362	1
chr21	40604103	40604424	1
chr21	40619627	40646398	1
chr21	40641825	40646398	1
chr21	43274675	43280481	1
chr21	43411738	43411856	1
chr21	44323404	44323551	1
chr21	44424436	44441541	1
chr21	45106685	45108121	1
chr21	45153950	45166006	1
chr21	45165960	45168961	4
chr21	45401782	45401842	1
chr21	45406292	45406394	1
chr21	46275125	46281186	1
chr21	46394979	46395015	1
chr21	46548317	46554747	2
chr21	46888355	46888457	1
chr21	46913095	46913139	1
chr21	47410172	47410336	1
chr21	47410301	47410955	2
chr21	47424722	47424820	1
chr21	47531448	47531915	1
chr21	47531893	47533987	1
chr21	47533970	47535967	1
chr21	47537788	47540491	1
chr21	47541470	47541532	1
chr21	47542420	47544583	1
chr21	47544834	47545157	1
chr21	47546043	47546141	1
chr21	47614106	47614288	1
chr21	47629517	47632966	1
chr21	47632939	47636438	1
chr21	47721911	47738134	1
chr21	47722399	47738134	1
chr21	47734630	47735461	2
chr21	47768926	47769734	4
chr21	47768926	47787054	1
chr21	47801609	47805898	1
chr21	47847536	47850571	1
chr21	47949005	47954600	1
chr21	48063447	48064400	1
chr22	17525763	17528316	1
chr22	18178907	18185152	1
chr22	19025085	19025213	1
chr22	19178816	19183926	2
chr22	20078958	20082318	1
chr22	20095292	20095446	1
chr22	20127894	20128067	1
chr22	20133317	20133497	1
chr22	20928901	20929106	1
chr22	21161650	21167794	1
chr22	21288067	21288532	20
chr22	21341896	21341959	1
chr22	21841089	21842699	1
chr22	22142546	22143097	1
chr22	22153301	22162135	1
chr22	22160139	22162135	6
chr22	23615268	23615961	1
chr22	24133943	24135875	1
chr22	24133943	24159123	1
chr22	24133985	24135830	1
chr22	24509533	24530382	1
chr22	24967884	24968029	1
chr22	25747579	25750779	1
chr22	25771780	25771975	5
chr22	25771780	25777545	7
chr22	26853825	26854543	1
chr22	28269726	28310335	1
chr22	28290543	28310335	1
chr22	28490068	28504391	4
chr22	28692186	28693840	7
chr22	28910745	28911704	1
chr22	28910745	28915308	8
chr22	28910745	28946139	1
chr22	29090020	29091861	2
chr22	29090020	29108005	1
chr22	29095826	29130715	1
chr22	29105994	29115473	1
chr22	29120965	29121355	2
chr22	29140603	29141996	1
chr22	29517345	29521404	4
chr22	30032740	30038274	6
chr22	30032758	30032865	1
chr22	30366965	30375041	1
chr22	30366965	30394846	1
chr22	30366965	30398982	1
chr22	30374431	30394846	2
chr22	31090195	31091540	1
chr22	31368871	31368925	1
chr22	31371512	31371586	1
chr22	31477539	31477668	1
chr22	31979861	31998279	1
chr22	31985433	31998771	1
chr22	31998198	31998771	1
chr22	32015953	32016052	1
chr22	32108069	32121596	1
chr22	32154513	32161046	2
chr22	32188019	32205633	1
chr22	32241004	32241223	1
chr22	32768729	32768830	1
chr22	32874968	32875262	3
chr22	32874968	32881196	1
chr22	32875120	32881196	1
chr22	35658316	35659219	1
chr22	35658316	35689736	1
chr22	36157462	36157515	1
chr22	36205827	36206051	1
chr22	36688221	36689425	1
chr22	36690138	36690200	1
chr22	36722613	36737571	1
chr22	36729990	36730054	1
chr22	36737415	36745300	2
chr22	36745084	36745124	1
chr22	36914810	36915584	1
chr22	37962200	37962353	1
chr22	38201729	38201786	1
chr22	38202491	38202537	1
chr22	38313714	38315185	1
chr22	38323746	38323827	1
chr22	38641941	38644025	2
chr22	38643776	38644025	1
chr22	38694868	38695972	2
chr22	38696739	38696807	1
chr22	38889715	38891051	1
chr22	38890026	38897285	1
chr22	38890635	38894578	1
chr22	38890635	38897285	4
chr22	38895405	38897285	1
chr22	38917613	38964294	7
chr22	38933597	38964291	2
chr22	38948671	38964294	3
chr22	38958292	38964294	1
chr22	39016217	39019284	1
chr22	39120023	39120204	1
chr22	39918011	39918151	1
chr22	39918451	39918571	1
chr22	39918593	39918688	1
chr22	40704560	40706886	1
chr22	40749077	40750331	1
chr22	40754868	40762502	1
chr22	40816851	40819689	1
chr22	41277774	41278181	1
chr22	41318337	41318517	1
chr22	41513191	41513825	1
chr22	41513191	41536261	1
chr22	41521868	41523752	1
chr22	41521868	41526007	1
chr22	41521868	41536261	1
chr22	41521868	41537226	1
chr22	41525894	41531910	1
chr22	41525894	41537226	1
chr22	41527392	41537226	1
chr22	41543841	41553412	1
chr22	41547837	41548354	1
chr22	41550999	41556726	1
chr22	41660668	41677086	2
chr22	41664101	41678837	1
chr22	41670604	41677086	4
chr22	41721568	41721922	1
chr22	41734317	41735195	2
chr22	41734317	41742212	1
chr22	41734317	41747650	1
chr22	41738533	41739580	1
chr22	41738537	41739580	1
chr22	41752410	41752480	1
chr22	41830633	41830746	1
chr22	41979963	41980607	4
chr22	41998428	42000157	2
chr22	42204879	42206295	8
chr22	42204879	42206300	1
chr22	42204879	42209826	2
chr22	42605657	42611347	1
chr22	42610627	42610723	1
chr22	43014990	43015053	2
chr22	43015671	43015753	1
chr22	45574119	45574781	2
chr22	45574695	45574781	1
chr22	45726484	45728591	1
chr22	45914562	45972988	1
chr22	45944493	45944624	1
chr22	46085592	46098727	8
chr22	46085592	46114373	15
chr22	46085592	46125470	2
chr22	46085592	46134719	1
chr22	46085592	46136418	10
chr22	46088876	46114373	1
chr22	46088876	46136418	1
chr22	46096162	46114373	2
chr22	46096162	46125470	4
chr22	46096162	46136418	14
chr22	46114293	46136418	2
chr22	46125305	46136418	9
chr22	46202839	46207673	1
chr22	46493806	46505788	2
chr22	46494709	46494851	1
chr22	46708038	46722551	1
chr22	47022648	47033857	2
chr22	47274549	47290742	2
chr22	47274549	47308084	1
chr22	47370186	47433094	1
chr22	50169239	50171461	2
chr22	50581472	50582672	1
chr22	50633439	50635780	1
chr22	50725005	50725077	1
chr22	50727172	50729026	1
chr22	50810449	50832564	7
chr22	50893653	50903346	1
chr3	3178944	3182332	3
chr3	3178944	3186394	2
chr3	3197903	3215945	3
chr3	3209318	3216953	1
chr3	4402901	4402992	1
chr3	6850451	6850566	1
chr3	8932073	8954056	1
chr3	8932073	8955404	1
chr3	8977555	8983488	8
chr3	8977555	8990254	2
chr3	9471511	9475246	1
chr3	9495423	9506356	5
chr3	9506109	9507242	1
chr3	9517288	9517425	1
chr3	9731648	9743748	2
chr3	9792629	9793633	5
chr3	9831193	9831249	1
chr3	10011403	10019130	2
chr3	10254978	10255085	1
chr3	11340160	11340890	1
chr3	11372814	11421526	1
chr3	11372814	11468400	2
chr3	11382119	11389509	1
chr3	11382119	11400086	1
chr3	11389351	11468400	1
chr3	11399892	11404402	1
chr3	11399892	11421526	15
chr3	11399892	11468400	18
chr3	11399892	11518742	2
chr3	11849307	11851156	1
chr3	11850991	11871338	1
chr3	12343020	12353952	1
chr3	12616291	12618240	1
chr3	12628938	12629030	1
chr3	13649562	13663415	1
chr3	14457100	14457961	1
chr3	14485132	14489324	8
chr3	15000664	15003999	1
chr3	15070093	15071959	1
chr3	15079507	15080734	1
chr3	15100876	15106617	1
chr3	15116096	15116152	1
chr3	15122239	15127468	1
chr3	15252468	15260047	1
chr3	15253611	15262488	1
chr3	15253611	15265068	6
chr3	15255066	15255124	1
chr3	15258932	15265068	1
chr3	15455528	15466596	1
chr3	15711588	15711699	1
chr3	15726733	15731727	1
chr3	15726733	15727816	1
chr3	15776917	15778740	1
chr3	15793257	15836813	1
chr3	15793257	15838651	1
chr3	15793257	15855816	1
chr3	16025143	16139191	1
chr3	16327849	16345099	1
chr3	16336363	16345099	6
chr3	17051166	17056403	9
chr3	17333387	17349626	1
chr3	17413567	17425507	2
chr3	17413567	17418105	1
chr3	23250183	23258803	3
chr3	23541099	23574192	1
chr3	23631225	23636741	1
chr3	23848728	23853001	1
chr3	23996028	24001306	1
chr3	23996028	24009514	1
chr3	24001162	24009514	1
chr3	24003914	24004068	1
chr3	24009304	24009514	1
chr3	25668678	25670443	1
chr3	27173371	27183073	2
chr3	27385763	27385842	1
chr3	27420740	27433299	1
chr3	27420740	27444875	1
chr3	27420740	27446454	1
chr3	27439175	27446454	1
chr3	27478879	27490288	1
chr3	27490142	27493989	8
chr3	29910349	29925699	1
chr3	30049061	30049203	1
chr3	30686239	30691952	3
chr3	31617888	31621588	8
chr3	31617888	31641951	4
chr3	31638290	31641951	1
chr3	31917925	31921322	2
chr3	32479447	32483505	1
chr3	32490946	32496034	2
chr3	32586368	32587457	4
chr3	32805947	32811454	2
chr3	33109722	33110462	5
chr3	33400459	33406211	1
chr3	33557515	33580434	1
chr3	33576725	33592887	1
chr3	33633887	33686395	2
chr3	33644444	33650118	2
chr3	33648083	33686395	2
chr3	33725851	33738425	5
chr3	33853564	33870461	1
chr3	33870330	33896752	1
chr3	36526469	36534721	1
chr3	37038110	37048554	1
chr3	37125127	37133029	2
chr3	37150128	37163182	1
chr3	37162983	37163182	1
chr3	37213014	37213126	1
chr3	37323449	37343823	1
chr3	37327505	37340862	1
chr3	37327505	37343823	2
chr3	37336470	37360685	1
chr3	38182623	38182819	1
chr3	38224494	38240354	1
chr3	38232222	38240354	1
chr3	38263069	38266195	1
